city,date_scraped,manufacturer,name,price,product,short_description,state,store_address,store_name,webpage
Tlaquepaque,2025-09-09,CEMEX,CEMENTO EXTRA GRIS CEMEX 25 KG,147.0,,"Cemento gris portland Tolteca Cemex, útil para la construcción, fabricado especialmente para reducir las grietas de las superficies hasta en un 80% y mejorar la integración de materiales. Su presentación es en bulto de 25 kg.",Jalisco,"Gral. Marcelino García Barragán #1455 esq. con Hator,   Col. San Pedro,   Tlaquepaque, C.P.  44360 ",Tlaquepaque,Home Depot
Tlaquepaque,2025-09-09,FESTER,FESTERBOND TAMBO 200 LITROS,30259.0,,Adhesivo festerbond 200 litros fester,Jalisco,"Gral. Marcelino García Barragán #1455 esq. con Hator,   Col. San Pedro,   Tlaquepaque, C.P.  44360 ",Tlaquepaque,Home Depot
Tlaquepaque,2025-09-09,SIKA,SIKA DESMOLDANTE LÍQUIDO 172 KG AMARILLO,19179.0,,"Sika desmoldante de 172 kg, amarillo, facilita el descimbrado, proporciona un mejor acabado y está listo para aplicarse sobre la cimbra usando brocha o aspesor....",Jalisco,"Gral. Marcelino García Barragán #1455 esq. con Hator,   Col. San Pedro,   Tlaquepaque, C.P.  44360 ",Tlaquepaque,Home Depot
Tlaquepaque,2025-09-09,WARNER,JUNTEADOR DE LADRILLOS PLATA 25 X 2.5 X 6 CM,50.5,,"Junteador plata Warner, hecho de metal con acabado brillante, útil para crear una distancia proporcional entre los ladrillos colocados en construcción. Brinda un terminado balanceado y uniones semi redondas o hundidas.",Jalisco,"Gral. Marcelino García Barragán #1455 esq. con Hator,   Col. San Pedro,   Tlaquepaque, C.P.  44360 ",Tlaquepaque,Home Depot
Tlaquepaque,2025-09-09,MEXALIT,IMPERMEABILIZANTE CEMENTICIO DUROCEM,1674.0,,Impermeabilizante cementicio durocem,Jalisco,"Gral. Marcelino García Barragán #1455 esq. con Hator,   Col. San Pedro,   Tlaquepaque, C.P.  44360 ",Tlaquepaque,Home Depot
Tlaquepaque,2025-09-09,NA,YESO DUROMAX 40 KG,138.0,Yeso,Yeso para Construcción,Jalisco,"Gral. Marcelino García Barragán #1455 esq. con Hator,   Col. San Pedro,   Tlaquepaque, C.P.  44360 ",Tlaquepaque,Home Depot
Tlaquepaque,2025-09-09,RAPID SET,CEMENT ALL MULTIUSOS GRIS 25 KG,495.0,,"Cement All multiusos de alta calidad, material de reparación de concreto para anclajes, lechada industrial, contra pisos, entre otros; logra una gran resistencia estructural en 1 hora y fragua en 15 minutos.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,UNIBLOCK,COLOR PARA CEMENTO ROJO ESCARLATA 1 KG,109.0,,"Color en polvo rojo escarlata para cemento con acabado mate, elaborado por Uniblock. De fácil preparación, puede usarse en interior o exterior, simplificando la construcción.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,FIBRAMALLA,MALLA FIBRA DE VIDRIO 1X50M 60 GR/M2,1099.0,,"Malla de refuerzo Fibramalla elaborada de fibra de vidrio, útil en labores de construcción para el reforzamiento de paredes, techos o pisos con acabados en yeso o cemento. Sus dimensiones de 1 x 50 metros brindan rendimiento y funcionalidad.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,CEMEX,MULTIPLAST RECUBRIMIENTO CEMEX 2 KG,52.0,,"Recubrimiento interior y exterior Multiplast Cemex, apto para trabajos y reparaciones pequeñas. Su mezcla con agua crea una pasta que brinda acabados duraderos. Su presentación es de 2 kg.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,CEMEX,CEMENTO BLANCO CEMEX 2 KG,63.0,,"Cemento blanco Cemex es apto para usos estructurales, arquitectónicos y en la fabricación de adhesivos. Es de tipo portland de gran rendimiento, compatible con pigmentos y aditivos y su presentación es de 2 kg.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,SIKA,SIKAGROUT CONSTRUCTOR SACO 22 KG,429.0,,"Mortero Sikagrout Constructor de 22 kg Sika, elemento de uso general en las obras de construcción. Tiene una consistencia fluida y semi fluida, según se requiera. Es un compuesto de cemento que cumple con los estándares CRD C621 y ASTM C1107.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,SIKA,ADITIVO ACRÍLICO BLANCO 5 L,779.0,,"Aditivo Latex-N Sika, emulsión sintética con base en resinas acrílicas que mejora la resistencia y adherencia de morteros, aplanados, estucos, yeso, pinturas sobre la mayoría de las superficies comunes en la construcción.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,CEMEX,MORTERO SECO PREMEZCLADO CEMEX 25 KG,120.0,Mortero,"Mortero seco Cemex de 25 kg, se encuentra formulado a base de cemento gris con agregados de granulometría controlada y aditivos especializados que le proporcionan mayor control del material y adherencia.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,THERMOTEK,SELLADOR POLIURETANO THERMOTEK GRIS 600 ML,362.0,,"Sellador Poliuretano Thermotek Gris Thermotek, brinda un alto desempeño a base de poliuretano, viene listo para su uso y no requiere mezclar, otorga gran flexibilidad para aplicar en cualquier clima.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,UNIBLOCK,ESTUCO UNIBLOCK 1.5KG,35.0,Estuco,"Estuco Uniblock blanco en polvo para muros, puede aplicarse para reparar superficies de cemento y muros de mampostería, para uso en interiores y exteriores. Está diseñado para dar textura a cualquier tipo de construcción, de gran resistencia a la humedad.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,THERMOTEK,SELLADOR THERMOTEK PRO POLIURETANO GRIS 300 ML,226.0,,El Sellador Thermotek Pro Poliuretano es un sellador mono componente de alto desempeño que actúa con excelentes propiedades de tensión para mantener un sellado constante.,Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,SIKA,ADITIVO ACELERANTE PARA FRAGUADO 5 L,379.0,,"Aditivo acelerante líquido de fraguado y de resistencias para concreto Sikaset L, contiene cloruros que reducen los tiempos de descimbrado y ofrece una rápida puesta en uso de las estructuras nuevas o reparadas. Su presentación es de 5 litros.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,UNIBLOCK,YESO 1.5 KG,42.0,Yeso,"Material para construcción, fabricado especialmente para todo tipo de acabados, cuenta con una presentación de bolsa con 1.5 kg de polvo fino color blanco.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,UNIBLOCK,UNICRETO UNIBLOCK 25KG,134.0,,"Concreto premezclado utilizado para la construcción de vigas, placas, pisos y cualquier elemento de concreto.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,CEMEX,CEMENTO GRIS CPC 30R ANTIHUMEDAD 25KG,168.0,,"Es un cemento portland gris, que cumple con las características de un cpc 30r extra, de uso general, mantiene las características de los cementos cpc 30r de cemex, resistencia, fraguado y rendimiento, ofreciendo características impermeables.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,OWENS CORNING,FOAMULAR 1 PULGADA 1.22 X 2.44 M,549.0,,Foamular de Owens Corning es un aislante térmico para Calor y Frío. Ayuda a que tu vivienda sea más fresca en verano y más cálida en invierno. Mayor confort y ahorro en energía eléctrica.,Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,REDIMIX,YESO DE CONSTRUCCIÓN Y ACABADOS BLANCO 1.5 KG,39.0,Yeso,"Yeso de construcción y acabados marca Redimix color blanco de 1.5 kg, se utiliza para resanara todo tipo de superficies y acabados.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,NA,"MALLA AUTOADHERIBLE DE 36"" X 22.86 M",599.0,,"Cinta de fibra de vidrio autoadherible de 22.86 x .92 m, facilita la unión de paneles de yeso y cemento otorgando una adherencia firme y segura. No requiere pre empaste para su uso y elimina las burbujas que se puedan crear durante la instalación.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,UNIBLOCK,CAL HIDRATADA DE 1.5 KG,70.0,,"Cal hidratada para construcción, está fabricada especialmente para todo tipo de reparaciones en pisos y muros. Su presentación en bolsa contiene 1.5 kg de polvo fino color blanco.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,PERDURA,PERDURAPLAST PERDURA SACO CON 20 KG,191.94,,"Recubrimiento a base de cemento para muros y techos, con un acabado extra fino, ideal en sus fachadas e interiores de una forma fácil y práctica.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,THERMOTEK,SELLADOR THERMOTEK PRO BLANCO 300 ML,77.0,,El Sellador Thermotek Pro es un resanador acrílico a base de resinas que actúa con excelentes propiedades de tensión y elongación que se expanden y contraen con el sustrato para mantener un sellado constante.,Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,NA,CASETÓN DE POLIESTIRENO MATE 20 X 40 X 40 CM,34.5,,"Casetón poliestireno mate 20 x 40 x 40 cm Covintec es de fácil ajuste al espesor, estructura o diseño deseado, brinda ligereza y durabilidad a las cimbras, además, está fabricado en material auto extinguible que evita la propagación del fuego.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,CEMEX,CEMENTO EXTRA GRIS CEMEX 25 KG,147.0,,"Cemento gris portland Tolteca Cemex, útil para la construcción, fabricado especialmente para reducir las grietas de las superficies hasta en un 80% y mejorar la integración de materiales. Su presentación es en bulto de 25 kg.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,FESTER,FESTERBOND TAMBO 200 LITROS,30259.0,,Adhesivo festerbond 200 litros fester,Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,SIKA,SIKA DESMOLDANTE LÍQUIDO 172 KG AMARILLO,19179.0,,"Sika desmoldante de 172 kg, amarillo, facilita el descimbrado, proporciona un mejor acabado y está listo para aplicarse sobre la cimbra usando brocha o aspesor....",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,WARNER,JUNTEADOR DE LADRILLOS PLATA 25 X 2.5 X 6 CM,50.5,,"Junteador plata Warner, hecho de metal con acabado brillante, útil para crear una distancia proporcional entre los ladrillos colocados en construcción. Brinda un terminado balanceado y uniones semi redondas o hundidas.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,UNIBLOCK,UNIKUM 20KG,505.0,,"Unikum, recubrimiento utilizado como revestimiento de paredes tanto en interior como en exterior.",Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Tlaquepaque,2025-09-09,MEXALIT,IMPERMEABILIZANTE CEMENTICIO DUROCEM,1674.0,,Impermeabilizante cementicio durocem,Jalisco,"Av. Camino al Iteso #8952,   Col. Nueva Santa María,   Tlaquepaque, C.P.  45530",ITESO,Home Depot
Puerto Vallarta,2025-09-09,CEMEX,MORTERO SECO PREMEZCLADO CEMEX 25 KG,120.0,Mortero,"Mortero seco Cemex de 25 kg, se encuentra formulado a base de cemento gris con agregados de granulometría controlada y aditivos especializados que le proporcionan mayor control del material y adherencia.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,THERMOTEK,SELLADOR POLIURETANO THERMOTEK GRIS 600 ML,362.0,,"Sellador Poliuretano Thermotek Gris Thermotek, brinda un alto desempeño a base de poliuretano, viene listo para su uso y no requiere mezclar, otorga gran flexibilidad para aplicar en cualquier clima.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,UNIBLOCK,ESTUCO UNIBLOCK 1.5KG,35.0,Estuco,"Estuco Uniblock blanco en polvo para muros, puede aplicarse para reparar superficies de cemento y muros de mampostería, para uso en interiores y exteriores. Está diseñado para dar textura a cualquier tipo de construcción, de gran resistencia a la humedad.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,THERMOTEK,SELLADOR THERMOTEK PRO POLIURETANO GRIS 300 ML,226.0,,El Sellador Thermotek Pro Poliuretano es un sellador mono componente de alto desempeño que actúa con excelentes propiedades de tensión para mantener un sellado constante.,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,UNIBLOCK,YESO 1.5 KG,42.0,Yeso,"Material para construcción, fabricado especialmente para todo tipo de acabados, cuenta con una presentación de bolsa con 1.5 kg de polvo fino color blanco.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,UNIBLOCK,UNICRETO UNIBLOCK 25KG,134.0,,"Concreto premezclado utilizado para la construcción de vigas, placas, pisos y cualquier elemento de concreto.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,CEMEX,CEMENTO GRIS CPC 30R ANTIHUMEDAD 25KG,165.0,,"Es un cemento portland gris, que cumple con las características de un cpc 30r extra, de uso general, mantiene las características de los cementos cpc 30r de cemex, resistencia, fraguado y rendimiento, ofreciendo características impermeables.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,OWENS CORNING,FOAMULAR 1 PULGADA 1.22 X 2.44 M,549.0,,Foamular de Owens Corning es un aislante térmico para Calor y Frío. Ayuda a que tu vivienda sea más fresca en verano y más cálida en invierno. Mayor confort y ahorro en energía eléctrica.,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,REDIMIX,YESO DE CONSTRUCCIÓN Y ACABADOS BLANCO 1.5 KG,39.0,Yeso,"Yeso de construcción y acabados marca Redimix color blanco de 1.5 kg, se utiliza para resanara todo tipo de superficies y acabados.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,NA,"MALLA AUTOADHERIBLE DE 36"" X 22.86 M",599.0,,"Cinta de fibra de vidrio autoadherible de 22.86 x .92 m, facilita la unión de paneles de yeso y cemento otorgando una adherencia firme y segura. No requiere pre empaste para su uso y elimina las burbujas que se puedan crear durante la instalación.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,UNIBLOCK,CAL HIDRATADA DE 1.5 KG,70.0,,"Cal hidratada para construcción, está fabricada especialmente para todo tipo de reparaciones en pisos y muros. Su presentación en bolsa contiene 1.5 kg de polvo fino color blanco.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,THERMOTEK,SELLADOR THERMOTEK PRO BLANCO 300 ML,77.0,,El Sellador Thermotek Pro es un resanador acrílico a base de resinas que actúa con excelentes propiedades de tensión y elongación que se expanden y contraen con el sustrato para mantener un sellado constante.,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,NA,CASETÓN DE POLIESTIRENO MATE 20 X 40 X 40 CM,36.2,,"Casetón poliestireno mate 20 x 40 x 40 cm Covintec es de fácil ajuste al espesor, estructura o diseño deseado, brinda ligereza y durabilidad a las cimbras, además, está fabricado en material auto extinguible que evita la propagación del fuego.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,CEMEX,CEMENTO EXTRA GRIS CEMEX 25 KG,144.7,,"Cemento gris portland Tolteca Cemex, útil para la construcción, fabricado especialmente para reducir las grietas de las superficies hasta en un 80% y mejorar la integración de materiales. Su presentación es en bulto de 25 kg.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,FESTER,FESTERBOND TAMBO 200 LITROS,30259.0,,Adhesivo festerbond 200 litros fester,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,SIKA,SIKA DESMOLDANTE LÍQUIDO 172 KG AMARILLO,19179.0,,"Sika desmoldante de 172 kg, amarillo, facilita el descimbrado, proporciona un mejor acabado y está listo para aplicarse sobre la cimbra usando brocha o aspesor....",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,WARNER,JUNTEADOR DE LADRILLOS PLATA 25 X 2.5 X 6 CM,50.5,,"Junteador plata Warner, hecho de metal con acabado brillante, útil para crear una distancia proporcional entre los ladrillos colocados en construcción. Brinda un terminado balanceado y uniones semi redondas o hundidas.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,UNIBLOCK,UNIKUM 20KG,505.0,,"Unikum, recubrimiento utilizado como revestimiento de paredes tanto en interior como en exterior.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,MEXALIT,IMPERMEABILIZANTE CEMENTICIO DUROCEM,1674.0,,Impermeabilizante cementicio durocem,Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,PERDURA,STUCON PERDURA SACO DE 20 KG,117.49,,"Recubrimiento base cemento para muros y plafones, que proporciona un excelente texturizado en fachadas e interiores, de forma fácil y práctica.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,SIKA,ADITIVO Y SELLADOR DE SUPERFICIE ACRÍLICO DE 198 L BLANCO,21499.0,,"Aditivo y sellador de superficie SikaLatex-N Sika, mejora la adherencia y resistencia del cemento, pinturas y yeso. Útil en superficies de concreto, brinda resistencia a ataques químicos. Su presentación en tambor contiene 198 L.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,SIKA,CURADOR PARA CONCRETO Y MORTERO 200 L,8699.0,Mortero,"Curador E Sika es un recubrimiento para superficies de concreto y mortero que se encuentren frescas, para ayudarlas a evitar el resecamiento prematuro y controlar su agrietamiento. Su presentación es en tambo de 200 L.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Puerto Vallarta,2025-09-09,PERDURA,STUCOOBRA PERDURA SACO DE 20 KG,125.7,,"Recubrimiento para muros especialmente diseñado para su uso en obra. Proporciona un acabado perfecto en fachadas de forma fácil y práctica. Es ideal para superficies como block, ladrillo, tablaroca y muros prefabricados, tanto en interiores como en exteriores.",Jalisco,"Carretera Tepic-Vallarta #5348,   Col. Las Juntas,   Puerto Vallarta, C.P.  48291 ",Las Juntas,Home Depot
Guadalajara,2025-09-09,RAPID SET,CEMENT ALL MULTIUSOS GRIS 25 KG,495.0,,"Cement All multiusos de alta calidad, material de reparación de concreto para anclajes, lechada industrial, contra pisos, entre otros; logra una gran resistencia estructural en 1 hora y fragua en 15 minutos.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,UNIBLOCK,COLOR PARA CEMENTO ROJO ESCARLATA 1 KG,109.0,,"Color en polvo rojo escarlata para cemento con acabado mate, elaborado por Uniblock. De fácil preparación, puede usarse en interior o exterior, simplificando la construcción.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,FIBRAMALLA,MALLA FIBRA DE VIDRIO 1X50M 60 GR/M2,1099.0,,"Malla de refuerzo Fibramalla elaborada de fibra de vidrio, útil en labores de construcción para el reforzamiento de paredes, techos o pisos con acabados en yeso o cemento. Sus dimensiones de 1 x 50 metros brindan rendimiento y funcionalidad.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,CEMEX,MULTIPLAST RECUBRIMIENTO CEMEX 2 KG,52.0,,"Recubrimiento interior y exterior Multiplast Cemex, apto para trabajos y reparaciones pequeñas. Su mezcla con agua crea una pasta que brinda acabados duraderos. Su presentación es de 2 kg.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,CEMEX,CEMENTO BLANCO CEMEX 2 KG,63.0,,"Cemento blanco Cemex es apto para usos estructurales, arquitectónicos y en la fabricación de adhesivos. Es de tipo portland de gran rendimiento, compatible con pigmentos y aditivos y su presentación es de 2 kg.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,SIKA,SIKAGROUT CONSTRUCTOR SACO 22 KG,429.0,,"Mortero Sikagrout Constructor de 22 kg Sika, elemento de uso general en las obras de construcción. Tiene una consistencia fluida y semi fluida, según se requiera. Es un compuesto de cemento que cumple con los estándares CRD C621 y ASTM C1107.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,SIKA,ADITIVO ACRÍLICO BLANCO 5 L,779.0,,"Aditivo Latex-N Sika, emulsión sintética con base en resinas acrílicas que mejora la resistencia y adherencia de morteros, aplanados, estucos, yeso, pinturas sobre la mayoría de las superficies comunes en la construcción.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,CEMEX,MORTERO SECO PREMEZCLADO CEMEX 25 KG,120.0,Mortero,"Mortero seco Cemex de 25 kg, se encuentra formulado a base de cemento gris con agregados de granulometría controlada y aditivos especializados que le proporcionan mayor control del material y adherencia.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,THERMOTEK,SELLADOR POLIURETANO THERMOTEK GRIS 600 ML,362.0,,"Sellador Poliuretano Thermotek Gris Thermotek, brinda un alto desempeño a base de poliuretano, viene listo para su uso y no requiere mezclar, otorga gran flexibilidad para aplicar en cualquier clima.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,UNIBLOCK,ESTUCO UNIBLOCK 1.5KG,35.0,Estuco,"Estuco Uniblock blanco en polvo para muros, puede aplicarse para reparar superficies de cemento y muros de mampostería, para uso en interiores y exteriores. Está diseñado para dar textura a cualquier tipo de construcción, de gran resistencia a la humedad.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,THERMOTEK,SELLADOR THERMOTEK PRO POLIURETANO GRIS 300 ML,226.0,,El Sellador Thermotek Pro Poliuretano es un sellador mono componente de alto desempeño que actúa con excelentes propiedades de tensión para mantener un sellado constante.,Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,SIKA,ADITIVO ACELERANTE PARA FRAGUADO 5 L,379.0,,"Aditivo acelerante líquido de fraguado y de resistencias para concreto Sikaset L, contiene cloruros que reducen los tiempos de descimbrado y ofrece una rápida puesta en uso de las estructuras nuevas o reparadas. Su presentación es de 5 litros.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
Guadalajara,2025-09-09,UNIBLOCK,YESO 1.5 KG,42.0,Yeso,"Material para construcción, fabricado especialmente para todo tipo de acabados, cuenta con una presentación de bolsa con 1.5 kg de polvo fino color blanco.",Jalisco,"Av. José María Iglesias #3150 y Calle Cairo,   Col. Lomas de San Eugenio,   Guadalajara, C.P.  44700",Oblatos,Home Depot
